PLAYER NAME,TEAM,PROJ. FPTS,Position,Salary,Injury Indicator
Jacob Eason,IND,0.2,QB,6000.0,
Mike Glennon,JAC,0.2,QB,6200.0,
Dalvin Cook,MIN,21.6,RB,10500.0,
Alvin Kamara,NO,17.7,RB,9700.0,
Aaron Jones,GB,15.6,RB,8200.0,
Derrick Henry,TEN,15.4,RB,8200.0,
James Robinson,JAC,15.1,RB,7200.0,
Mike Davis,CAR,15.1,RB,7400.0,
Miles Sanders,PHI,14.5,RB,7700.0,
Ezekiel Elliott,DAL,14.3,RB,8000.0,
Nick Chubb,CLE,14.2,RB,8100.0,
James Conner,PIT,14.1,RB,7000.0,
Antonio Gibson,WAS,12.5,RB,6500.0,
Giovani Bernard,CIN,12.2,RB,6300.0,
Kalen Ballage,LAC,11.9,RB,5800.0,
Todd Gurley II,ATL,11.8,RB,6700.0,
Duke Johnson Jr.,HOU,11.8,RB,6000.0,
Kareem Hunt,CLE,11.3,RB,6700.0,
Damien Harris,NE,10.8,RB,5800.0,Q
Adrian Peterson,DET,10.5,RB,5100.0,
Melvin Gordon III,DEN,10.4,RB,6400.0,
Salvon Ahmed,MIA,10.4,RB,5600.0,
J.D. McKissic,WAS,9.8,RB,5600.0,
Nyheim Hines,IND,9.2,RB,6100.0,
Jonathan Taylor,IND,8.8,RB,5700.0,
La'Mical Perine,NYJ,8.6,RB,5400.0,
Rex Burkhead,NE,8.1,RB,5900.0,
Kerryon Johnson,DET,7.2,RB,4800.0,
Jamaal Williams,GB,7.2,RB,5300.0,
J.K. Dobbins,BAL,7.2,RB,5500.0,
Latavius Murray,NO,6.5,RB,5000.0,
James White,NE,6.3,RB,5300.0,
Phillip Lindsay,DEN,6.3,RB,5400.0,
Joshua Kelley,LAC,6.3,RB,5200.0,
Mark Ingram II,BAL,5.9,RB,5900.0,
Jordan Wilkins,IND,5.8,RB,5300.0,
Matt Breida,MIA,5.5,RB,4600.0,
Gus Edwards,BAL,5.4,RB,5500.0,
Tony Pollard,DAL,5.4,RB,4800.0,
Alexander Mattison,MIN,5.1,RB,6100.0,
Brian Hill,ATL,5.0,RB,5000.0,
Frank Gore,NYJ,4.7,RB,5000.0,
Boston Scott,PHI,4.6,RB,5200.0,
Samaje Perine,CIN,4.1,RB,4700.0,
Malcolm Perry,MIA,3.6,RB,4500.0,
Benny Snell Jr.,PIT,3.2,RB,4900.0,
Sony Michel,NE,3.1,RB,5100.0,
Troymaine Pope,LAC,3.1,RB,4500.0,
DeAndre Washington,MIA,3.0,RB,4500.0,
C.J. Prosise,HOU,3.0,RB,4500.0,
D'Onta Foreman,TEN,2.8,RB,4900.0,
Anthony McFarland Jr.,PIT,2.7,RB,4500.0,
Peyton Barber,WAS,2.5,RB,4500.0,
Royce Freeman,DEN,2.5,RB,4800.0,
Darrynton Evans,TEN,2.3,RB,4600.0,IR
Ty Johnson,NYJ,2.3,RB,4500.0,
Jonathan Williams,DET,2.2,RB,4500.0,
Jakob Johnson,NE,2.2,RB,4500.0,
Dare Ogunbowale,JAC,2.2,RB,4500.0,
Jeremy McNichols,TEN,2.1,RB,4700.0,
Corey Clement,PHI,2.1,RB,4700.0,IR
Patrick Laird,MIA,2.1,RB,4800.0,
Devine Ozigbo,JAC,2.0,RB,4600.0,
Trenton Cannon,CAR,2.0,RB,4700.0,
Dontrell Hilliard,CLE,2.0,RB,4500.0,
Buddy Howell,HOU,1.9,RB,4600.0,
Ty Montgomery,NO,1.9,RB,4600.0,
Justice Hill,BAL,1.8,RB,4500.0,
Trayveon Williams,CIN,1.8,RB,4500.0,
Ameer Abdullah,MIN,1.8,RB,4500.0,
Ito Smith,ATL,1.5,RB,4800.0,
Bryce Love,WAS,1.4,RB,4500.0,IR
Alex Armah,CAR,1.4,RB,5000.0,
Josh Adams,NYJ,1.4,RB,4500.0,
D'Ernest Johnson,CLE,1.4,RB,4600.0,
C.J. Ham,MIN,1.4,RB,4500.0,
Qadree Ollison,ATL,1.3,RB,4700.0,
Mike Boone,MIN,1.2,RB,4600.0,
AJ Dillon,GB,1.2,RB,4900.0,IR
Patrick Ricard,BAL,0.9,RB,4500.0,
Gabe Nabers,LAC,0.9,RB,4700.0,
Michael Burton,NO,0.8,RB,4500.0,
Rico Dowdle,DAL,0.8,RB,4500.0,
Chandler Cox,MIA,0.8,RB,4500.0,
Cullen Gillaspia,HOU,0.7,RB,4500.0,Q
Keith Smith,ATL,0.6,RB,4500.0,
Andy Janovich,CLE,0.5,RB,4500.0,IR
Khari Blasingame,TEN,0.4,RB,4500.0,
Derek Watt,PIT,0.3,RB,4500.0,
Sewo Olonilua,DAL,0.2,RB,4500.0,
Senorise Perry,TEN,0.2,RB,4500.0,
Scottie Phillips,HOU,0.2,RB,4500.0,
Davante Adams,GB,17.9,WR,9500.0,
Keenan Allen,LAC,16.1,WR,8000.0,
Julio Jones,ATL,15.5,WR,8100.0,
Terry McLaurin,WAS,14.9,WR,7300.0,
Adam Thielen,MIN,13.6,WR,7900.0,
Calvin Ridley,ATL,13.5,WR,7800.0,
Tyler Boyd,CIN,13.4,WR,6600.0,
Will Fuller V,HOU,13.3,WR,7100.0,
Justin Jefferson,MIN,13.2,WR,6700.0,
Tee Higgins,CIN,13.1,WR,6500.0,
Robby Anderson,CAR,13.1,WR,6300.0,
Chase Claypool,PIT,13.1,WR,6400.0,
A.J. Brown,TEN,12.9,WR,7500.0,
Marvin Jones Jr.,DET,12.8,WR,6400.0,
Diontae Johnson,PIT,12.7,WR,6400.0,
Jamison Crowder,NYJ,12.1,WR,6600.0,
Michael Thomas,NO,12.1,WR,8200.0,
Brandin Cooks,HOU,12.0,WR,6100.0,
Jakobi Meyers,NE,12.0,WR,6000.0,
JuJu Smith-Schuster,PIT,11.9,WR,6500.0,
Amari Cooper,DAL,11.9,WR,6900.0,
D.J. Moore,CAR,11.7,WR,7100.0,
DeVante Parker,MIA,11.6,WR,6200.0,
Jerry Jeudy,DEN,11.5,WR,5700.0,
D.J. Chark Jr.,JAC,11.4,WR,6200.0,
Mike Williams,LAC,11.4,WR,5900.0,
Jarvis Landry,CLE,11.1,WR,5900.0,
Travis Fulgham,PHI,10.9,WR,6800.0,
Curtis Samuel,CAR,10.4,WR,5600.0,
Michael Pittman Jr.,IND,9.9,WR,5500.0,
Marquise Brown,BAL,9.3,WR,5900.0,
CeeDee Lamb,DAL,9.2,WR,5800.0,
Corey Davis,TEN,9.0,WR,5900.0,
Jalen Reagor,PHI,8.9,WR,5600.0,
Tim Patrick,DEN,8.5,WR,5500.0,
Breshad Perriman,NYJ,8.4,WR,5700.0,
Denzel Mims,NYJ,8.4,WR,5400.0,
Marvin Hall,DET,8.0,WR,5100.0,
Michael Gallup,DAL,7.9,WR,5400.0,
Jakeem Grant,MIA,7.6,WR,4600.0,
A.J. Green,CIN,7.6,WR,5500.0,
Keelan Cole Sr.,JAC,7.4,WR,5300.0,
T.Y. Hilton,IND,7.4,WR,5400.0,
Randall Cobb,HOU,7.2,WR,5100.0,
Chris Conley,JAC,7.1,WR,4900.0,
Marquez Valdes-Scantling,GB,7.1,WR,5800.0,
Emmanuel Sanders,NO,6.9,WR,5600.0,
Rashard Higgins,CLE,6.8,WR,5400.0,
Willie Snead IV,BAL,6.7,WR,5200.0,
KJ Hamler,DEN,6.7,WR,5200.0,
Zach Pascal,IND,6.6,WR,5300.0,
Allen Lazard,GB,6.4,WR,5500.0,Q
Greg Ward,PHI,6.0,WR,5200.0,
Russell Gage,ATL,5.9,WR,5100.0,
Damiere Byrd,NE,5.5,WR,5300.0,
Cam Sims,WAS,5.4,WR,5000.0,
Quintez Cephus,DET,5.4,WR,4700.0,
Steven Sims,WAS,5.4,WR,4600.0,
N'Keal Harry,NE,5.3,WR,5300.0,Q
Julian Edelman,NE,5.2,WR,5500.0,IR
Jalen Guyton,LAC,4.8,WR,4900.0,
Dontrelle Inman,WAS,4.5,WR,4500.0,Q
Devin Duvernay,BAL,4.0,WR,4800.0,
James Washington,PIT,3.8,WR,5200.0,
Isaiah Wright,WAS,3.7,WR,4500.0,Q
Olamide Zaccheaus,ATL,3.7,WR,4700.0,
Tyron Johnson,LAC,3.6,WR,4600.0,
Alshon Jeffery,PHI,3.6,WR,4700.0,
Tre'Quan Smith,NO,3.5,WR,5300.0,
DaeSean Hamilton,DEN,3.5,WR,4800.0,
Auden Tate,CIN,3.5,WR,4500.0,
Braxton Berrios,NYJ,3.4,WR,4900.0,
Miles Boykin,BAL,3.3,WR,4800.0,
Marquez Callaway,NO,3.2,WR,4900.0,
Donovan Peoples-Jones,CLE,3.0,WR,5000.0,
Kenny Stills,HOU,3.0,WR,4700.0,Q
Kalif Raymond,TEN,2.9,WR,4800.0,
Deonte Harris,NO,2.8,WR,5000.0,
Marcus Johnson,IND,2.7,WR,5000.0,
Cam Batson,TEN,2.7,WR,4500.0,
KhaDarel Hodge,CLE,2.6,WR,4500.0,
Cedrick Wilson,DAL,2.5,WR,4900.0,
Chad Beebe,MIN,2.5,WR,4500.0,
Mack Hollins,MIA,2.3,WR,4900.0,
Isaiah Ford,NE,2.2,WR,4700.0,
Mike Thomas,CIN,2.2,WR,4500.0,Q
Collin Johnson,JAC,2.2,WR,4600.0,Q
Antonio Gandy-Golden,WAS,2.1,WR,4500.0,IR
Olabisi Johnson,MIN,2.1,WR,4500.0,
Dez Bryant,BAL,2.0,WR,4600.0,
Isaiah Zuber,NE,1.9,WR,4500.0,
DeMichael Harris,IND,1.9,WR,4600.0,
Christian Blake,ATL,1.9,WR,4700.0,
Lynn Bowden Jr.,MIA,1.9,WR,4500.0,
Kirk Merritt,MIA,1.6,WR,4500.0,
Jeff Smith,NYJ,1.5,WR,4700.0,
Brandon Zylstra,CAR,1.4,WR,4500.0,
John Hightower,PHI,1.4,WR,4600.0,
Noah Brown,DAL,1.4,WR,4600.0,
Equanimeous St. Brown,GB,1.3,WR,4500.0,Q
Nick Westbrook-Ikhine,TEN,1.1,WR,4500.0,
Darrius Shepherd,GB,1.1,WR,4600.0,Q
Malik Taylor,GB,1.1,WR,4600.0,
Brandon Powell,ATL,1.0,WR,4600.0,
Dan Chisena,MIN,0.9,WR,4500.0,
Taywan Taylor,CLE,0.9,WR,4500.0,
Joe Reed,LAC,0.8,WR,4700.0,
K.J. Osborn,MIN,0.8,WR,4500.0,
Terry Godwin,JAC,0.8,WR,4500.0,
Gunner Olszewski,NE,0.7,WR,4600.0,
Matthew Slater,NE,0.7,WR,4500.0,Q
Keke Coutee,HOU,0.6,WR,4500.0,
Pharoh Cooper,CAR,0.6,WR,4500.0,
K.J. Hill,LAC,0.6,WR,4500.0,
Diontae Spencer,DEN,0.5,WR,4500.0,
James Proche,BAL,0.5,WR,4500.0,
Alex Erickson,CIN,0.4,WR,4600.0,
Quez Watkins,PHI,0.4,WR,4500.0,
Mark Andrews,BAL,10.9,TE,6500.0,
T.J. Hockenson,DET,10.6,TE,6000.0,
Eric Ebron,PIT,8.9,TE,5400.0,
Hunter Henry,LAC,8.6,TE,5500.0,
Dallas Goedert,PHI,7.9,TE,5800.0,
Hayden Hurst,ATL,7.9,TE,5500.0,
Noah Fant,DEN,7.5,TE,5700.0,Q
Austin Hooper,CLE,7.5,TE,5100.0,
Jonnu Smith,TEN,6.8,TE,5800.0,
Mike Gesicki,MIA,6.8,TE,5300.0,
Logan Thomas,WAS,6.4,TE,5200.0,
Dalton Schultz,DAL,6.4,TE,5000.0,
Jared Cook,NO,6.3,TE,6100.0,
Zach Ertz,PHI,6.1,TE,6000.0,IR
Robert Tonyan,GB,5.8,TE,5600.0,
Trey Burton,IND,5.0,TE,5200.0,
Tyler Eifert,JAC,4.8,TE,4600.0,
Kyle Rudolph,MIN,4.6,TE,4500.0,
Anthony Firkser,TEN,4.4,TE,4800.0,
Darren Fells,HOU,4.4,TE,5000.0,
Jordan Akins,HOU,4.2,TE,4900.0,
Irv Smith Jr.,MIN,4.0,TE,5100.0,Q
Drew Sample,CIN,4.0,TE,4600.0,
Mo Alie-Cox,IND,3.9,TE,4900.0,
Richard Rodgers,PHI,3.6,TE,5000.0,
Ian Thomas,CAR,3.5,TE,4500.0,
Jack Doyle,IND,3.3,TE,4700.0,
David Njoku,CLE,3.2,TE,4800.0,
Harrison Bryant,CLE,3.2,TE,4700.0,
Durham Smythe,MIA,3.0,TE,4300.0,
Chris Herndon IV,NYJ,2.9,TE,4300.0,
Ryan Izzo,NE,2.8,TE,4400.0,Q
Adam Shaheen,MIA,2.6,TE,4300.0,
Jesse James,DET,2.6,TE,4300.0,
Ryan Griffin,NYJ,2.5,TE,4100.0,
Troy Fumagalli,DEN,2.4,TE,4000.0,
Donald Parham Jr.,LAC,2.3,TE,4300.0,
Virgil Green,LAC,2.3,TE,4000.0,IR
Sean Culkin,BAL,2.2,TE,4000.0,
Vance McDonald,PIT,2.2,TE,4400.0,IR
Ben Ellefson,JAC,2.1,TE,4000.0,
Tyler Conklin,MIN,2.0,TE,4000.0,
Xavier Grimble,BAL,1.9,TE,4000.0,
Marcedes Lewis,GB,1.9,TE,4200.0,
Jace Sternberger,GB,1.9,TE,4400.0,
Pharaoh Brown,HOU,1.8,TE,4200.0,
Farrod Green,IND,1.7,TE,4000.0,
Hunter Bryant,DET,1.7,TE,4000.0,IR
Jason Croom,PHI,1.7,TE,4100.0,
Caleb Wilson,PHI,1.6,TE,4000.0,
Nick Vannett,DEN,1.5,TE,4200.0,
Mason Schreck,CIN,1.5,TE,4000.0,
Chris Manhertz,CAR,1.5,TE,4000.0,Q
Adam Trautman,NO,1.5,TE,4200.0,
Blake Bell,DAL,1.5,TE,4000.0,
Cethan Carter,CIN,1.5,TE,4000.0,
Andrew Beck,DEN,1.3,TE,4000.0,IR
Geoff Swaim,TEN,1.3,TE,4000.0,
Jake Butt,DEN,1.3,TE,4100.0,IR
Jeremy Sprinkle,WAS,1.3,TE,4100.0,
Zach Gentry,PIT,1.2,TE,4000.0,
Isaac Nauta,DET,1.2,TE,4000.0,
Temarrick Hemingway,WAS,1.2,TE,4000.0,
Luke Stocker,ATL,1.2,TE,4000.0,
Jaeden Graham,ATL,1.1,TE,4000.0,
Jordan Thomas,NE,1.0,TE,4200.0,
Eric Saubert,JAC,0.9,TE,4000.0,
Chris Myarick,MIA,0.9,TE,4000.0,
Noah Togiai,IND,0.8,TE,4000.0,Q
Trevon Wesco,NYJ,0.7,TE,4100.0,IR
Stephen Anderson,LAC,0.6,TE,4000.0,
Sean McKeon,DAL,0.3,TE,4000.0,
Stephen Carlson,CLE,0.2,TE,4000.0,
Daniel Brown,NYJ,0.1,TE,4000.0,
Pittsburgh Steelers,,8.8,DST,5000.0,
Minnesota Vikings,,7.6,DST,4400.0,
Los Angeles Chargers,,7.6,DST,4500.0,
Cleveland Browns,,7.4,DST,4600.0,
Washington Football Team,,7.4,DST,4100.0,
Miami Dolphins,,7.2,DST,4800.0,
New England Patriots,,6.5,DST,4300.0,
New Orleans Saints,,6.3,DST,4100.0,
Cincinnati Bengals,,6.2,DST,3700.0,
Philadelphia Eagles,,6.1,DST,4000.0,
Detroit Lions,,6.1,DST,3500.0,
Carolina Panthers,,6.0,DST,3500.0,
Baltimore Ravens,,6.0,DST,4700.0,
Denver Broncos,,5.9,DST,3900.0,
Tennessee Titans,,5.9,DST,3800.0,
Green Bay Packers,,5.8,DST,4200.0,
Houston Texans,,5.7,DST,3600.0,
Atlanta Falcons,,5.7,DST,3200.0,
Indianapolis Colts,,5.5,DST,4000.0,
New York Jets,,5.5,DST,3100.0,
Dallas Cowboys,,5.4,DST,3000.0,
Jacksonville Jaguars,,5.0,DST,3300.0,
